ID,Stage,Stimulus word,Stimulus word_POS,PAUSE 1,Reaction 1,Reaction 1_POS,Type 1,Косинус_1_ruwikiruscorpora_upos_cbow_300_10_2021,Косинус_1_symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,PAUSE 2,Reaction 2,Reaction 2_POS,TYPE 2,Косинус_2_ruwikiruscorpora_upos_cbow_300_10_2021,Косинус_2_symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,PAUSE 3,Reaction 3,Reaction 3_POS,TYPE 3,Косинус_3_ruwikiruscorpora_upos_cbow_300_10_2021,Косинус_3_symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,PAUSE 4,Reaction 4,Reaction_4_POS,TYPE 4,Косинус_4_ruwikiruscorpora_upos_cbow_300_10_2021,Косинус_4_symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,PAUSE 5,Reaction 5,Reaction 5_POS,TYPE 5,Косинус_5_ruwikiruscorpora_upos_cbow_300_10_2021,Косинус_5_symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli
4,1,Изображение 55,NA,5079,детство,детство_NOUN,FRAME,NA,NA,2950,вкусно,вкусный_ADJ,MENTAL,NA,NA,1878,свежесть,свежесть_NOUN,MENTAL,NA,NA,678,смех,смех_NOUN,MENTAL,NA,NA,1217,любовь,любовь_NOUN,MENTAL,NA,NA
4,1,учиться,учиться_VERB,4232,школа,школа_NOUN,FRAME,"0,5102398992","0,4091723859",2404,дети,ребенок_NOUN,FRAME,"0,2024816722","0,2481432855",6805,учебники,учебник_NOUN,FRAME/FUNC,"0,1969202757","0,5804145336",3351,наизусть,наизусть_ADV,FRAME,"0,1760589182","0,3445115685",6999,ночь,ночь_NOUN,FRAME,"-0,08685751259","0,06072813272"
4,1,хотеть,хотеть_VERB,4227,голод,голод_NOUN,CAUSE,"0,1507517099","0,08617690206",341,жажда,жажда_NOUN,CAUSE,"0,3207721412","0,4206637144",6865,нужда ,нужда_NOUN,CAUSE,"0,2397968769","0,3472541571",5638,еда,еда_NOUN,OBJ_IND,"0,2273828834","0,1750524193",5158,любить,любить_VERB,SPECIFIC,"0,4668992758","0,8020436168"
4,1,родной,родной_ADJ,3703,человек,человек_NOUN,OBJ_DIR,"0,1263587773","0,2813570499",791,друг,друг_NOUN,OBJ_DIR,"0,1515007019","0,3975308836",1399,питомец,питомец_NOUN,OBJ_DIR,"0,1636960208","0,3501363993",791,семья,семья_NOUN,OBJ_IND,"0,3441129625","0,3051400483",4947,парень,парень_NOUN,OBJ_DIR,"0,1901108623","0,2305958867"
4,1,Изображение 59,NA,6102,взаимопомощь,взаимопомощь_NOUN,SIMIL,NA,NA,2405,выручить,выручить_VERB,FRAME,NA,NA,896,друзья,друг_NOUN,FRAME/FUNC/SPECIFIC,NA,NA,66,товарищи,товарищ_NOUN,FRAME/FUNC/SPECIFIC,NA,NA,86,враги,враг_NOUN,ANT,NA,NA
4,1,простой,простой_ADJ,3080,человек,человек_NOUN,CHAR_DIR,"0,2341424227","0,1064803675",4454,бесцветный,бесцветный_ADJ,SIMIL,"0,2749715149","0,3480543196",3894,карандаш,карандаш_NOUN,CHAR_DIR,"0,1874564141","0,1674369723",311,пустой,пустой_ADJ,INDIV,"0,2672040761","0,4379568994",4214,одежда,одежда_NOUN,CHAR_IND,"0,338960439","0,06585639715"
4,1,связь,связь_NOUN,2071,телефон,телефон_NOUN,FUNC,"0,2474799454","0,7113853693",1910,нити,нить_NOUN,FRAME,"0,2062657177","0,6581738591",739,человеческая,человеческий_ADJ,CHAR_DIR,"0,1621676087","0,2941434383",470,дружба,дружба_NOUN,FRAME,"0,2312621027","0,5499102473",742,мысли,мысль_NOUN,OBJ_IND/CAUSE,"0,2001387775","0,507812798"
4,1,добро,добро_NOUN,3543,тепло,теплый_ADJ,MENTAL,"0,06134268269","0,3413660228",455,красный,красный_ADJ,PRECED,"0,01178924087","0,3163251877",8902,жертва,жертва_NOUN,MENTAL,"0,2644438744","0,4662806988",2196,благополучие,благополучие_NOUN,FRAME,"0,422105968","0,5430992842",114,спокойствие,спокойствие_NOUN,FRAME,"0,313375771","0,5006662011"
4,1,Россия,россия_PROPN,3511,страна,страна_NOUN,HYP,"0,5191119313","0,4907566905",343,родина,родина_NOUN,SIMIL,"0,2659339011","0,3322357237",1448,флаг,флаг_NOUN,PRECED,"0,02912342735","0,2248868048",4629,Москва,москва_PROPN,PRECED,"0,4622219205","0,7650847435",2437,холодно ,холодный_ADJ,MENTAL,"0,02569022588","0,05607863516"
4,1,Изображение 64,NA,6694,глаз,глаз_NOUN,SIMIL,NA,NA,309,взгляд,взгляд_NOUN,FRAME,NA,NA,886,красиво,красивый_ADJ,MENTAL,NA,NA,183,фото,фото_NOUN,SPECIFIC,NA,NA,231,ресницы,ресница_NOUN,SIMIL/FRAME,NA,NA
4,1,друг,друг_NOUN,3988,преданность,преданность_NOUN,MENTAL,"0,1639625132","0,5843313932",2401,понимание,понимание_NOUN,MENTAL,"0,2758486867","0,5798276663",328,секрет,секрет_NOUN,FRAME,"0,2345914543","0,6736311913",789,поддержка,поддержка_NOUN,MENTAL,"0,07162184268","0,6621782184",546,душа,душа_NOUN,FRAME,"0,2515541315","0,7786005139"
4,1,бог,бог_NOUN,5169,свет,свет_NOUN,MENTAL,"0,2696613669","0,5850641131",338,белый,белый_ADJ,FRAME,"0,113948822","0,3186069727",2082,страх,страх_NOUN,MENTAL,"0,3615082204","0,6741908789",773,тревога,тревога_NOUN,MENTAL,"0,1022944599","0,4735122621",2854,добро,добро_NOUN,MENTAL,"0,4491485059","0,6979720592"
4,1,обман,обман_NOUN,4182,черствость,черствость_NOUN,MENTAL,"0,2139282674","0,5264760256",3427,черный,черный_ADJ,PRECED,"0,003637766466","0,3056141436",1397,зло,зло_NOUN,MENTAL,"0,4679085612","0,8145868182",239,зависть,зависть_NOUN,CAUSE,"0,3609055281","0,7933796644",696,враг ,враг_NOUN,CAUSE,"0,3627692163","0,8284823298"
4,1,Изображение 68,NA,2265,взаимопомощь,взаимопомощь_NOUN,MENTAL,NA,NA,246,огород,огород_NOUN,FRAME,NA,NA,405,дети,ребенок_NOUN,SIMIL,NA,NA,1686,помидор,помидор_NOUN,FRAME,NA,NA,2098,СССР,ссср_PROPN,FRAME,NA,NA
4,1,огонь,огонь_NOUN,594,пламя,пламя_NOUN,SIMIL,"0,6275811791","0,7556753755",483,костер,костер_NOUN,SIMIL,"0,4975884855","0,5449768901",597,горячо,горячий_ADJ,CAUSE,"0,2881555259","0,5488444567",1368,сосиски,сосиска_NOUN,FRAME,"0,07077492774","0,4315308034",838,поход,поход_NOUN,FRAME,"0,1161737964","0,5510182977"
4,1,мир,мир_NOUN,6488,голубой,голубой_ADJ,CHAR_DIR,"0,01570317522","0,1725947559",341,планета,планета_NOUN,SIMIL,"0,3773159981","0,7804208398",613,океан,океан_NOUN,FRAME,"0,1830739826","0,5719799995",423,большой,большой_ADJ,CHAR_DIR,"0,08824647963","0,282294184",4136,шар,шар_NOUN,SIMIL,"0,2381213903","0,609734714"
4,1,новый,новый_ADJ,5097,телефон,телефон_NOUN,CHAR_DIR,"0,08457632363","0,3215377033",1969,модный,модный_ADJ,FRAME,"0,2211347222","0,6222035289",4359,взгляд,взгляд_NOUN,CHAR_DIR,"0,08865523338","0,2239107341",262,человек,человек_NOUN,CHAR_DIR,"0,03222500905","0,4091143012",8790,белый,белый_ADJ,INDIV,"0,01513968688","0,5166860223"
4,1,место,место_NOUN,2275,теплое,теплый_ADJ,CHAR_DIR,"0,04699662328","0,2295233458",1016,автобус,автобус_NOUN,FRAME,"0,1594186872","0,486158371",1636,билет,билет_NOUN,FRAME,"0,0986609906","0,5844812393",342,занять,занять_VERB,OBJ_DIR,"0,05134018511","0,5035017133",1142,сиденье,сиденье_NOUN,FRAME,"0,2662260234","0,6731337309"
4,1,Изображение 73,NA,5591,учеба,учеба_NOUN,SIMIL,NA,NA,198,школа,школа_NOUN,FRAME,NA,NA,82,ответ,ответ_NOUN,SIMIL,NA,NA,400,знаю,знать_VERB,FRAME,NA,NA,678,хочу,хотеть_VERB,FRAME,NA,NA
4,1,настоящий,настоящий_ADJ,4162,друг,друг_NOUN,CHAR_DIR,"0,06234362721","0,3519895673",582,искренний,искренний_ADJ,SIMIL,"0,0767557025","0,6529183984",3990,питомец,питомец_NOUN,CHAR_DIR,"0,06600706279","0,1835556775",4967,ненастоящий,ненастоящий_ADJ,ANT,"0,1688062847","0,6060580611",2118,преданный,преданный_ADJ, SPECIFIC,"0,05118763819","0,8553843498"
4,1,история,история_NOUN,3114,интересная,интересный_ADJ,CHAR_DIR,"0,3713440895","0,3290018737",1187,долгая,долгий_ADJ,CHAR_DIR,"0,1033842415","0,2626382411",3569,яркая,яркий_ADJ,CHAR_DIR,"0,1996010542","0,3076790273",11073,предмет,предмет_NOUN,HYP,"0,2429401577","0,6075676084",13814,учебник,учебник_NOUN,FRAME,"0,3386288583","0,5751911998"
4,1,дерево,дерево_NOUN,2983,зеленое,зеленый_ADJ,CHAR_DIR,"0,4696883857","0,4547375739",483,древесина,древесина_NOUN,CAUSE/FRAME,"0,6134996414","0,6423108578",420,камин,камин_NOUN,CAUSE/FRAME,"0,355221957","0,3785015345",166,елка,елка_NOUN,HYP,"0,4371670187","0,4980528653",823,Новый год,новый_год_ADJ_NOUN,PRECED,NA,"0,4284691215"
4,1,Изображение 77,NA,6119,коттедж,коттедж_NOUN,SIMIL,NA,NA,1333,дорого,дорогой_ADJ,MENTAL,NA,NA,1986,богато,богатый_ADJ,MENTAL,NA,NA,14614,лес,лес_NOUN,FRAME,NA,NA,294,природа,природа_NOUN,FRAME,NA,NA
5,1,бабушка,бабушка_NOUN,1558,уют,уют_NOUN,MENTAL,"0,148838073","0,2037229091",2242, пирожки,пирожок_NOUN,FRAME,"0,3258447051","0,3850093484",2193,открытость,открытость_NOUN,MENTAL,"-0,05734939501","0,06918993592",644, честность,честность_NOUN,MENTAL,"0,03916111961","0,1129228622",1836,ласка,ласка_NOUN,MENTAL,"0,2923697829","0,3350085914"
5,1,богатый,богатый_ADJ,2040,деньги,деньги_NOUN,FRAME,"0,3332915008","0,4485390484",1906,ухоженный,ухоженный_ADJ,CAUSE,"0,2941494286","0,5738747716",1255,роскошный,роскошный_ADJ,SPECIFIC,"0,5446021557","0,7257922292",5912,опртяный,опртяный_ADJ,CAUSE,NA,"0,6239683628",1045, трудолюбивый,трудолюбивый_ADJ,CAUSE,"0,3921822906","0,4907737076"
5,1,делать,делать_VERB,1137,добро,добро_NOUN,OBJ_DIR,"0,2006218284","0,2177563161",2460, хорошие дела,хороший_дело_ADJ_NOUN,OBJ_DIR,NA,"0,3600811958",1350,задания,задание_NOUN,OBJ_DIR,"0,005125711672","0,5490554571",2252,упражнения,упражнение_NOUN,OBJ_DIR,"0,1389965117","0,5319899321",3365,качественно,качественно_ADV,ADC,"0,08983083814","0,4091889262"
5,1,путь,путь_NOUN,2041,тернистый ,тернистый_ADJ,CHAR_DIR,"0,2021808028","0,3379847407",571,долгий,долгий_ADJ,CHAR_DIR,"0,07757363468","0,3153845966",1276, сложный,сложный_ADJ,CHAR_DIR,"0,2118116319","0,2478052378",2472,извилистый,извилистый_ADJ,CHAR_DIR,"0,2147731185","0,2693865597",1264,опасный ,опасный_ADJ,CHAR_DIR,"0,2227552235","0,2348515987"
5,1,глаз ,глаз_NOUN,3737,открытый ,открытый_ADJ,CHAR_DIR,"0,1030752584","0,3339459598",682,слезливый,слезливый_ADJ,CHAR_DIR,"0,2102930993","0,3786860406",1303,честный,честный_ADJ,CHAR_DIR,"0,12453527","0,153743729",1131,добрый,добрый_ADJ,CHAR_DIR,"0,1905311942","0,2509766221",926,зеленый,зеленый_ADJ,CHAR_DIR,"0,3230359554","0,398578614"
5,1,глупый,глупый_ADJ,1578,человек,человек_NOUN,CHAR_DIR,"0,2106140107","0,1608681828",1051,поступок,поступок_NOUN,CHAR_DIR,"0,3984034061","0,2301336229",4941, текст,текст_NOUN,CHAR_DIR,"0,1354556382","0,1596928984",6758,ответ,ответ_NOUN,CHAR_DIR,"0,2678878009","0,1236382127",1422,разговор,разговор_NOUN,CHAR_DIR,"0,2696758807","0,09316811711"
5,1,Изображение 7,NA,4616,свет,свет_NOUN,SIMIL,NA,NA,508, солнце,солнце_NOUN,FUNC,NA,NA,1034,тепло,теплый_ADJ,MENTAL,NA,NA,950,комфорт,комфорт_NOUN,MENTAL,NA,NA,1325, спокойствие,спокойствие_NOUN,MENTAL,NA,NA
5,1,встретить,встретить_VERB,1121,друга,друг_NOUN,OBJ_DIR,"0,0427306816","0,5825302005",2087,девушку,девушка_NOUN,OBJ_DIR,"0,09412057698","0,3565531373",1331,с вокзала,с_вокзал_ADP_NOUN,OBJ_DIR,NA,"0,3526571989",3808,смерть,смерть_NOUN,OBJ_DIR,"0,03555206954","0,3061391115",1033,приведение ,приведение_NOUN,OBJ_DIR,"0,02319201455","0,5055615902"
5,1,настоящий,настоящий_ADJ,1241,друг,друг_NOUN,CHAR_DIR,"0,06234362721","0,3519895673",1791,враг,враг_NOUN,CHAR_DIR,"-0,02561213635","0,2376112342",2141,цвет,цвет_NOUN,CHAR_DIR,"0,06270238012","0,2505984902",4537,сон,сон_NOUN,CHAR_DIR,"0,09446300566","0,1260809749",5648,концерт,концерт_NOUN,CHAR_DIR,"-0,02391645126","0,1242500171"
5,1,добро,добро_NOUN,1587,вернется,вернуться_VERB,PRED_DIR,"0,02416268364","0,4845107794",1555,зло,зло_NOUN,ANT,"0,7040048838","0,5119960904",5722,приют,приют_NOUN,FRAME,"0,1392123252","0,5768048763",920,родители,родитель_NOUN,CAUSE,"0,2570823431","0,3711495101",2690, мир,мир_NOUN,SIMIL,"0,2816246748","0,5678083301"
5,1,Изображение 11,NA,286,Братья,брат_NOUN,SIMIL,NA,NA,2559,любовь,любовь_NOUN,MENTAL,NA,NA,479,поддержка,поддержка_NOUN,MENTAL,NA,NA,847,понимание,понимание_NOUN,MENTAL,NA,NA,2308,гармония,гармония_NOUN,MENTAL,NA,NA
5,1,враг,враг_NOUN,1453,зло,зло_NOUN,MENTAL,"0,4832807481","0,8024730086",1031,корысть,корысть_NOUN,MENTAL,"0,282959044","0,5717405677",815,зависть,зависть_NOUN,MENTAL,"0,3006597161","0,7126234174",2219,гнев,гнев_NOUN,MENTAL,"0,4161315858","0,7701810002",2175,скрытность,скрытность_NOUN,MENTAL,"0,1729872972","0,4840949476"
5,1,дорогой,дорогой_ADJ,5021,костюм,костюм_NOUN,CHAR_DIR,"0,2308867276","0,09933260083",667, плащ,плащ_NOUN,CHAR_DIR,"0,1649969667","0,2622025013",3036,прием,прием_NOUN,CHAR_DIR,"0,08521945775","0,3056181073",1656, врач,врач_NOUN,CHAR_DIR,"-0,006744029466","0,2835963368",4499,ликер,ликер_NOUN,CHAR_DIR,"0,2433560342","0,2750817835"
5,1,Изображение 14,NA,3585,Семья,семья_NOUN,SIMIL,NA,NA,707,счастье,счастье_NOUN,MENTAL,NA,NA,792,благополучие,благополучие_NOUN,MENTAL,NA,NA,556,поддержка,поддержка_NOUN,MENTAL,NA,NA,2018,опора,опора_NOUN,MENTAL/SPECIFIC,NA,NA
5,1,счастье,счастье_NOUN,2455,рядом,рядом_ADV,ADC,"0,1283334047","0,1505902857",1462,есть,быть_VERB,PRED_DIR,"0,1538452655","0,3662866056",2710, благополучие,благополучие_NOUN,SIMIL,"0,6070503592","0,6386377811",3627,улыбка,улыбка_NOUN,MENTAL,"0,3222181797","0,6986754537",673,смех,смех_NOUN,MENTAL,"0,2889911532","0,6507908702"
5,1,думать,думать_VERB,698,о других,о_другой_ADP_ADJ,OBJ_DIR,NA,"0,1322402656",1025,лучше,хороший_ADJ,ADC,"0,4951593578","0,1638688594",4148,тупо,тупо_ADV,AFFECT,"0,2293365002","0,1733779311",6555, плохо,плохой_ADJ,ADC,"0,4068047106","0,1338915378",7753,нестандартно,нестандартно_ADJ,ADC,NA,"0,1963269562"
5,1,друг,друг_NOUN,2722,опора,опора_NOUN,MENTAL,"0,1954757273","0,7863428593",882, защита,защита_NOUN,MENTAL,"0,09217865765","0,5757189989",947,поддержка,поддержка_NOUN,MENTAL,"0,07162184268","0,6621782184",973,веселье,веселье_NOUN,MENTAL,"0,2451673746","0,5122378469",801,прогулки,прогулка_NOUN,FRAME,"0,1379077435","0,5099406838"
5,1,Изображение 18,NA,4788,Флаг,флаг_NOUN,SIMIL,NA,NA,1875,свобода,свобода_NOUN,MENTAL,NA,NA,1731,защита,защита_NOUN,MENTAL,NA,NA,744,легкость,легкость_NOUN,MENTAL,NA,NA,2007,открытость,открытость_NOUN,MENTAL,NA,NA
5,1,дом,дом_NOUN,1518,уют,уют_NOUN,MENTAL,"0,3008203208","0,6020715237",569,спокойствие,спокойствие_NOUN,MENTAL,"0,08567280322","0,3891937137",2132,умиротворенность,умиротворенность_NOUN,MENTAL,NA,"0,3240371048",2189,гармония,гармония_NOUN,MENTAL,"0,0570833981","0,4289929271",1615,счастье,счастье_NOUN,MENTAL,"0,1870455295","0,4129870832"
5,1,любить,любить_VERB,2694,жизнь,жизнь_NOUN,OBJ_DIR,"0,379740417","0,1706171781",1354,маму,мама_NOUN,OBJ_DIR,"0,4058216214","0,2063025981",701,семью,семья_NOUN,OBJ_DIR,"0,2187686712","0,2221160382",2256,не смотря ни на что,не_смотреть_ни_на_что_PART_VERB_PART_ADP_PRON,ADC,NA,"0,1534245908",5062,осознанно,осознанно_ADV,ADC,"0,1714340895","0,3133558631"
5,1,семья,семья_NOUN,2249,дом,дом_NOUN,SIMIL/FRAME,"0,4345618486","0,6588590741",941,любимые люди,любимый_человек_ADJ_NOUN,SIMIL,NA,"0,234584555",844,родственники,родственник_NOUN,SIMIL,"0,5419636965","0,6993355751",878,защита,защита_NOUN,MENTAL,"0,01120259613","0,3838683963",407,помощь,помощь_NOUN,MENTAL,"0,08588638157","0,3882103264"
5,1,душа,душа_NOUN,1351,честность,честность_NOUN,MENTAL,"0,20660308","0,451887846",796,открытость,открытость_NOUN,MENTAL,"0,1335511655","0,4218076766",515,доброта,доброта_NOUN,MENTAL,"0,3877027929","0,682890892",1112,искренность,искренность_NOUN,MENTAL,"0,3167524636","0,5363343358",1975,наивность ,наивность_NOUN,MENTAL,"0,2529316247","0,5225852132"
5,1,жизнь,жизнь_NOUN,2554,любовь,любовь_NOUN,MENTAL,"0,5492354631","0,5427088141",960,проблемы,проблема_NOUN,FRAME,"0,2758486271","0,428463161",1937,испытания,испытание_NOUN,FRAME,"0,08189421892","0,39286533",3364, взросление,взросление_NOUN,FRAME,"0,417755425","0,3438417017",8321,природа,природа_NOUN,FRAME,"0,4325286448","0,730668664"
5,1,лес,лес_NOUN,1405,животные,животное_NOUN,FRAME,"0,3345721662","0,4872872233",784,природа,природа_NOUN,FRAME,"0,3584010601","0,7136918902",785,растения,растение_NOUN,FRAME,"0,4156150222","0,5155062079",6753,чистый воздух,чистый_воздух_ADJ_NOUN,FRAME,NA,"0,1359756142",719,красота,красота_NOUN,MENTAL,"0,151874274","0,5966743231"
5,1,Изображение 25,NA,3963,Бабушка,бабушка_NOUN,SIMIL,NA,NA,1325,деревня,деревня_NOUN,FRAME,NA,NA,2317,тепло,теплый_ADJ,MENTAL,NA,NA,752,молоко,молоко_NOUN,FRAME,NA,NA,1311,забота,забота_NOUN,MENTAL,NA,NA
5,1,хотеть,хотеть_VERB,2757,спешную карьеру,спешный_карьера_ADJ_NOUN,OBJ_DIR,NA,"0,2057282478",1639,деньги,деньги_NOUN,OBJ_DIR,"0,4556720853","0,2238759398",13527,быть счастливым,быть_счастливый_AUX_ADJ,ADC,NA,"0,2851987779",5805,быть популярным,быть_популярный_AUX_ADJ,ADC,NA,"0,296174705",448,много чего уметь,много_что_уметь_ADV_PRON_VERB,ADC,NA,"0,2464963198"
5,1,маленький ,маленький_ADJ,636,принц,принц_NOUN,CHAR_DIR,"0,09407944977","0,2534441054",1350,шанс,шанс_NOUN,CHAR_DIR,"0,03493496403","0,185506165",2393, цветок,цветок_NOUN,CHAR_DIR,"0,3164506853","0,2437097728",3267,карман,карман_NOUN,CHAR_DIR,"0,2316623628","0,2852413058",6722,ребенок,ребенок_NOUN,CHAR_DIR,"0,3136435151","0,4257850647"
5,1,мама,мама_NOUN,1014,счастье,счастье_NOUN,MENTAL,"0,2751094997","0,2577667236",860,забота,забота_NOUN,MENTAL,"0,2539947331","0,318002671",1045,опора,опора_NOUN,MENTAL/SPECIFIC,"-0,06657285243","0,3454397321",1654,друг,друг_NOUN,SPECIFIC,"0,2462604642","0,4768996537",1940,любовь,любовь_NOUN,MENTAL,"0,310413152","0,4376645088"
5,1,Изображение 29,NA,4512,любовь,любовь_NOUN,MENTAL,NA,NA,837, отношения,отношение_NOUN,HYP,NA,NA,971,гармония,гармония_NOUN,MENTAL,NA,NA,927, нежность,нежность_NOUN,MENTAL,NA,NA,776, тепло,теплый_ADJ,MENTAL,NA,NA
5,1,много,много_ADV,1139,дел,дело_NOUN,OBJ_DIR,"0,1990222335","0,3522054851",685,проблем,проблема_NOUN,OBJ_DIR,"0,2136178166","0,2221844196",1695,забот,забота_NOUN,OBJ_DIR,"0,2535113692","0,3394211233",1359,работы,работа_NOUN,OBJ_DIR,"0,1836862564","0,346788317",1380,денег,деньги_NOUN,OBJ_DIR,"0,3385166526","0,3265001774"
5,1,мир,мир_NOUN,1346,труд,труд_NOUN,PRECED,"0,08205724508","0,5450578332",826,май,май_NOUN,PRECED,"-0,1448397487","0,5138557553",2111,гармония,гармония_NOUN,MENTAL,"0,3153203726","0,557924509",631,взаимопонимание,взаимопонимание_NOUN,MENTAL,"0,2152599543","0,3276985586",6364,благополучие ,благополучие_NOUN,MENTAL,"0,2767033279","0,4743674994"
5,1,начало,начало_NOUN,962,нового,новый_ADJ,CHAR_DIR,"0,1892185211","0,4265179336",552,фильма,фильм_NOUN,CHAR_DIR,"-0,05519976467","0,4793553352",708,сеанса,сеанс_NOUN,CHAR_DIR,"-0,05777586997","0,5427201986",2892, истории,история_NOUN,CHAR_DIR,"0,04004056007","0,5627833605",788,песни,песня_NOUN,CHAR_DIR,"-0,04565508664","0,4242915213"
5,1,Изображение 33,NA,5446,красиво,красивый_ADJ,MENTAL,NA,NA,1915,таинственно,таинственный_ADJ,MENTAL,NA,NA,847,завораживающе,завораживающий_ADJ,MENTAL,NA,NA,2305, интересно,интересный_ADJ,MENTAL,NA,NA,988,свежо,свежий_ADJ,MENTAL,NA,NA
5,1,обещать,обещать_VERB,832,сделать,делать_VERB,ADC,"0,1419941783","0,6345281601",2840,помочь,помочь_VERB,ADC,"0,5174056888","0,6641820073",1512,не врать,не_врать_PART_VERB,ADC,NA,"0,3892963231",3220,не отпускать,не_отпускать_PART_VERB,ADC,NA,"0,4190590978",2014,смело,смело_ADV,ADC,"0,0843828693","0,3916983008"
5,1,плохо,плохой_ADJ,959,думать,думать_VERB,ADC,"0,4068047106","0,1338915378",594,понимать,понимать_VERB,ADC,"0,369718045","0,2607443333",574,обращаться,обращаться_VERB,ADC,"0,1916124821","0,3139368296",3923,заботиться,заботиться_VERB,ADC,"0,3158664107","0,1929201037",1089, уметь,уметь_VERB,ADC,"0,2706985176","0,2394925207"
5,1,ненавидеть,ненавидеть_VERB,1275,ждать,ждать_VERB,ADC,"0,2469517589","0,2287659496",758, опаздывать,опаздывать_VERB,ADC,"0,2197518945","0,1176611781",403,врать,врать_VERB,ADC,"0,4741794169","0,6337085962",4365,расстраиваться,расстраиваться_VERB,ADC,"0,2990137637","0,2387930006",5599,веселье,веселье_NOUN,OBJ_DIR/SPECIFIC,"0,1980085373","0,06452104449"
5,1,помощь,помощь_NOUN,1279,другу,друг_NOUN,OBJ_DIR,"0,2672926486","0,6413570642",860,неотложная,неотложный_ADJ,CHAR_DIR,"0,1556695551","0,3114078343",4059,желаемая,желать_VERB,CHAR_DIR,"0,3324438334","0,3705677092",2610,качественная,качественный_ADJ,CHAR_DIR,"0,1708864123","0,1715094894",4084, необходимая,необходимый_ADJ,CHAR_DIR,"0,4593936503","0,3665265143"
5,1,Изображение 38,NA,4642,Наигранность,наигранность_NOUN,MENTAL,NA,NA,2888,фальшь,фальшь_NOUN,MENTAL,NA,NA,1037, эмоции,эмоция_NOUN,MENTAL,NA,NA,3030,деньги,деньги_NOUN,FRAME,NA,NA,4895,победа,победа_NOUN,CAUSE,NA,NA
5,1,путь,путь_NOUN,599,сложный,сложный_ADJ,CHAR_DIR,"0,2118116319","0,2478052378",1133,тернистый,тернистый_ADJ,CHAR_DIR,"0,2021808028","0,3379847407",2395,извилистый,извилистый_ADJ,CHAR_DIR,"0,2147731185","0,2693865597",1652,долгий,долгий_ADJ,CHAR_DIR,"0,07757363468","0,3153845966",14973,открытый,открытый_ADJ,CHAR_DIR,"0,06514776498","0,4247236848"
5,1,радость,радость_NOUN,2313,от победы,от_победа_ADP_NOUN,OBJ_DIR,NA,"0,3201543391",13792,от любви,от_любовь_ADP_NOUN,OBJ_DIR,NA,"0,4466861188",703,смех,смех_NOUN,MENTAL,"0,4505685568","0,7739839554",762,счастье,счастье_NOUN,MENTAL,"0,7315716147","0,8959345818",1820,удача,удача_NOUN,MENTAL,"0,4690547287","0,6763404608"
5,1,Изображение 41,NA,2807,Огонь,огонь_NOUN,SIMIL,NA,NA,803,опасность,опасность_NOUN,MENTAL,NA,NA,651,скрытность,скрытность_NOUN,MENTAL,NA,NA,8021,эмоциональность,эмоциональность_NOUN,MENTAL,NA,NA,810,горячесть,горячесть_NOUN,MENTAL,NA,NA
5,1,результат,результат_NOUN,1612,качественный,качественный_ADJ,CHAR_DIR,"0,2048040181","0,2738897502",547,плохой,плохой_ADJ,CHAR_DIR,"0,1837855726","0,1198974028",4802,работы над собой,работа_над_себя_NOUN_ADP_PRON,OBJ_DIR,NA,"0,2980200946",4366,лучший,лучший_ADJ,CHAR_DIR,"0,05699577928","0,225442633",2616, победный,победный_ADJ,CHAR_DIR,"0,1379382312","0,5109614134"
5,1,русский,русский_ADJ,843,язык,язык_NOUN,CHAR_DIR,"0,1152812243","0,4203971624",1771, народ,народ_NOUN,CHAR_DIR,"0,2984338999","0,263007313",509,могучий,могучий_ADJ,SPECIFIC,"0,1583468765","0,5058317184",3366,веселый,веселый_ADJ,SPECIFIC,"0,05257022008","0,4032898545",1186,открытый ,открытый_ADJ,SPECIFIC,"-0,06126229092","0,4244474471"
5,1,свет,свет_NOUN,1025,дальний,дальний_ADJ,CHAR_DIR,"0,09121353179","0,1916695684",2731,яркий,яркий_ADJ,CHAR_DIR,"0,3631391227","0,417440325",877,теплый,теплый_ADJ,CHAR_DIR,"0,2215884775","0,2309748232",1266,блеклый,блеклый_ADJ,CHAR_DIR,"0,2283376902","0,2317935675",3427,мещающий,мещать_VERB,CHAR_DIR,"-0,1005438641","0,2669801414"
5,1,Изображение 45,NA,918,Процесс,процесс_NOUN,HYP,NA,NA,862,мышление,мышление_NOUN,FRAME,NA,NA,3903,загадка,загадка_NOUN,FRAME,NA,NA,1292, ответ,ответ_NOUN,FRAME,NA,NA,4152,мысли,мысль_NOUN,FRAME,NA,NA
5,1,семья,семья_NOUN,1199,вера,вера_NOUN,MENTAL,"0,2208486199","0,4663028121",811,доверие,доверие_NOUN,MENTAL,"0,1048153043","0,4459801912",619,понимание,понимание_NOUN,MENTAL,"0,05485455319","0,3132735193",1081,благополучие,благополучие_NOUN,MENTAL,"0,2380211055","0,3837209344",848,общение,общение_NOUN,FRAME,"0,2330919951","0,4391061068"
